ssl_setting,simulation_num,agent_num,population_size,channel_capacity,can_abstract,generation,score
learning,2,38,100,5,1,1,0.4
learning,2,39,100,5,1,1,0.4
learning,2,40,100,5,1,1,0.2
learning,2,41,100,5,1,1,0.8
learning,2,42,100,5,1,1,0.4
learning,2,43,100,5,1,1,0.8
learning,2,44,100,5,1,1,0.6
learning,2,45,100,5,1,1,0.6
learning,2,46,100,5,1,1,0.2
learning,2,47,100,5,1,1,0.6
learning,2,48,100,5,1,1,0.8
learning,2,49,100,5,1,1,0.4
learning,2,50,100,5,1,1,0.4
learning,2,51,100,5,1,1,0.4
learning,2,52,100,5,1,1,0.4
learning,2,53,100,5,1,1,0.6
learning,2,54,100,5,1,1,0.4
learning,2,55,100,5,1,1,0.8
learning,2,56,100,5,1,1,0.8
learning,2,57,100,5,1,1,1.0
learning,2,58,100,5,1,1,0.8
learning,2,59,100,5,1,1,0.6
learning,2,60,100,5,1,1,0.6
learning,2,61,100,5,1,1,0.4
learning,2,62,100,5,1,1,0.4
learning,2,63,100,5,1,1,0.4
learning,2,64,100,5,1,1,0.4
learning,2,65,100,5,1,1,0.6
learning,2,66,100,5,1,1,1.0
learning,2,67,100,5,1,1,1.0
learning,2,68,100,5,1,1,0.4
learning,2,69,100,5,1,1,0.8
learning,2,70,100,5,1,1,0.6
learning,2,71,100,5,1,1,0.4
learning,2,72,100,5,1,1,0.6
learning,2,73,100,5,1,1,0.8
learning,2,74,100,5,1,1,0.4
learning,2,75,100,5,1,1,0.6
learning,2,76,100,5,1,1,0.8
learning,2,77,100,5,1,1,0.0
learning,2,78,100,5,1,1,0.4
learning,2,79,100,5,1,1,0.8
learning,2,80,100,5,1,1,0.4
learning,2,81,100,5,1,1,0.8
learning,2,82,100,5,1,1,0.6
learning,2,83,100,5,1,1,0.4
learning,2,84,100,5,1,1,0.8
learning,2,85,100,5,1,1,0.8
learning,2,86,100,5,1,1,0.4
learning,2,87,100,5,1,1,1.0
learning,2,88,100,5,1,1,0.6
learning,2,89,100,5,1,1,0.8
learning,2,90,100,5,1,1,0.6
learning,2,91,100,5,1,1,1.0
learning,2,92,100,5,1,1,0.6
learning,2,93,100,5,1,1,0.4
learning,2,94,100,5,1,1,0.6
learning,2,95,100,5,1,1,0.8
learning,2,96,100,5,1,1,0.4
learning,2,97,100,5,1,1,0.4
learning,2,98,100,5,1,1,0.4
learning,2,99,100,5,1,1,0.6
learning,2,0,100,5,1,2,0.8
learning,2,1,100,5,1,2,0.4
learning,2,2,100,5,1,2,0.8
learning,2,3,100,5,1,2,0.8
learning,2,4,100,5,1,2,0.8
learning,2,5,100,5,1,2,1.0
learning,2,6,100,5,1,2,1.0
learning,2,7,100,5,1,2,0.6
learning,2,8,100,5,1,2,0.8
learning,2,9,100,5,1,2,0.8
learning,2,10,100,5,1,2,0.8
learning,2,11,100,5,1,2,0.8
learning,2,12,100,5,1,2,0.6
learning,2,13,100,5,1,2,0.6
learning,2,14,100,5,1,2,0.2
learning,2,15,100,5,1,2,1.0
learning,2,16,100,5,1,2,1.0
learning,2,17,100,5,1,2,0.8
learning,2,18,100,5,1,2,0.4
learning,2,19,100,5,1,2,0.6
learning,2,20,100,5,1,2,0.8
learning,2,21,100,5,1,2,0.4
learning,2,22,100,5,1,2,0.4
learning,2,23,100,5,1,2,0.8
learning,2,24,100,5,1,2,0.8
learning,2,25,100,5,1,2,1.0
learning,2,26,100,5,1,2,0.4
learning,2,27,100,5,1,2,0.8
learning,2,28,100,5,1,2,0.6
learning,2,29,100,5,1,2,1.0
learning,2,30,100,5,1,2,1.0
learning,2,31,100,5,1,2,1.0
learning,2,32,100,5,1,2,0.6
learning,2,33,100,5,1,2,0.8
learning,2,34,100,5,1,2,0.6
learning,2,35,100,5,1,2,0.4
learning,2,36,100,5,1,2,0.8
learning,2,37,100,5,1,2,0.4
learning,2,38,100,5,1,2,1.0
learning,2,39,100,5,1,2,0.8
learning,2,40,100,5,1,2,1.0
learning,2,41,100,5,1,2,0.6
learning,2,42,100,5,1,2,0.8
learning,2,43,100,5,1,2,0.6
learning,2,44,100,5,1,2,1.0
learning,2,45,100,5,1,2,0.8
learning,2,46,100,5,1,2,0.8
learning,2,47,100,5,1,2,0.8
learning,2,48,100,5,1,2,1.0
learning,2,49,100,5,1,2,0.6
learning,2,50,100,5,1,2,0.6
learning,2,51,100,5,1,2,1.0
learning,2,52,100,5,1,2,0.4
learning,2,53,100,5,1,2,0.6
learning,2,54,100,5,1,2,0.6
learning,2,55,100,5,1,2,0.8
learning,2,56,100,5,1,2,0.8
learning,2,57,100,5,1,2,0.8
learning,2,58,100,5,1,2,0.2
learning,2,59,100,5,1,2,0.6
learning,2,60,100,5,1,2,0.2
learning,2,61,100,5,1,2,0.4
learning,2,62,100,5,1,2,0.6
learning,2,63,100,5,1,2,0.8
learning,2,64,100,5,1,2,0.8
learning,2,65,100,5,1,2,0.6
learning,2,66,100,5,1,2,0.6
learning,2,67,100,5,1,2,0.8
learning,2,68,100,5,1,2,0.8
learning,2,69,100,5,1,2,0.6
learning,2,70,100,5,1,2,0.6
learning,2,71,100,5,1,2,0.8
learning,2,72,100,5,1,2,0.6
learning,2,73,100,5,1,2,0.8
learning,2,74,100,5,1,2,0.8
learning,2,75,100,5,1,2,0.4
learning,2,76,100,5,1,2,0.4
learning,2,77,100,5,1,2,0.6
learning,2,78,100,5,1,2,0.8
learning,2,79,100,5,1,2,0.8
learning,2,80,100,5,1,2,0.8
learning,2,81,100,5,1,2,0.6
learning,2,82,100,5,1,2,1.0
learning,2,83,100,5,1,2,0.6
learning,2,84,100,5,1,2,1.0
learning,2,85,100,5,1,2,0.8
learning,2,86,100,5,1,2,0.4
learning,2,87,100,5,1,2,0.4
learning,2,88,100,5,1,2,1.0
learning,2,89,100,5,1,2,0.6
learning,2,90,100,5,1,2,0.6
learning,2,91,100,5,1,2,0.8
learning,2,92,100,5,1,2,0.8
learning,2,93,100,5,1,2,0.6
learning,2,94,100,5,1,2,0.6
learning,2,95,100,5,1,2,0.8
learning,2,96,100,5,1,2,0.6
learning,2,97,100,5,1,2,0.6
learning,2,98,100,5,1,2,0.6
learning,2,99,100,5,1,2,1.0
learning,2,0,100,5,1,3,0.8
learning,2,1,100,5,1,3,0.8
learning,2,2,100,5,1,3,0.6
learning,2,3,100,5,1,3,0.6
learning,2,4,100,5,1,3,0.8
learning,2,5,100,5,1,3,0.8
learning,2,6,100,5,1,3,0.6
learning,2,7,100,5,1,3,0.8
learning,2,8,100,5,1,3,0.6
learning,2,9,100,5,1,3,0.8
learning,2,10,100,5,1,3,0.6
learning,2,11,100,5,1,3,0.8
learning,2,12,100,5,1,3,0.8
learning,2,13,100,5,1,3,0.4
learning,2,14,100,5,1,3,0.8
learning,2,15,100,5,1,3,1.0
learning,2,16,100,5,1,3,0.8
learning,2,17,100,5,1,3,1.0
learning,2,18,100,5,1,3,0.8
learning,2,19,100,5,1,3,0.2
learning,2,20,100,5,1,3,0.8
learning,2,21,100,5,1,3,0.4
learning,2,22,100,5,1,3,0.6
learning,2,23,100,5,1,3,0.4
learning,2,24,100,5,1,3,0.8
learning,2,25,100,5,1,3,0.4
learning,2,26,100,5,1,3,0.8
learning,2,27,100,5,1,3,1.0
learning,2,28,100,5,1,3,0.4
learning,2,29,100,5,1,3,0.8
learning,2,30,100,5,1,3,0.8
learning,2,31,100,5,1,3,0.6
learning,2,32,100,5,1,3,1.0
learning,2,33,100,5,1,3,0.2
learning,2,34,100,5,1,3,0.6
learning,2,35,100,5,1,3,0.8
learning,2,36,100,5,1,3,0.6
learning,2,37,100,5,1,3,0.8
learning,2,38,100,5,1,3,0.8
learning,2,39,100,5,1,3,0.8
learning,2,40,100,5,1,3,0.6
learning,2,41,100,5,1,3,0.6
learning,2,42,100,5,1,3,0.8
learning,2,43,100,5,1,3,1.0
learning,2,44,100,5,1,3,0.8
learning,2,45,100,5,1,3,0.8
learning,2,46,100,5,1,3,0.8
learning,2,47,100,5,1,3,0.8
learning,2,48,100,5,1,3,0.4
learning,2,49,100,5,1,3,0.8
learning,2,50,100,5,1,3,0.6
learning,2,51,100,5,1,3,0.8
learning,2,52,100,5,1,3,1.0
learning,2,53,100,5,1,3,0.8
learning,2,54,100,5,1,3,1.0
learning,2,55,100,5,1,3,0.8
learning,2,56,100,5,1,3,0.6
learning,2,57,100,5,1,3,0.6
learning,2,58,100,5,1,3,0.6
learning,2,59,100,5,1,3,1.0
learning,2,60,100,5,1,3,1.0
learning,2,61,100,5,1,3,0.8
learning,2,62,100,5,1,3,0.8
learning,2,63,100,5,1,3,0.8
learning,2,64,100,5,1,3,1.0
learning,2,65,100,5,1,3,0.8
learning,2,66,100,5,1,3,0.6
learning,2,67,100,5,1,3,0.6
learning,2,68,100,5,1,3,0.6
learning,2,69,100,5,1,3,0.6
learning,2,70,100,5,1,3,0.2
learning,2,71,100,5,1,3,0.6
learning,2,72,100,5,1,3,0.8
learning,2,73,100,5,1,3,0.6
learning,2,74,100,5,1,3,0.6
learning,2,75,100,5,1,3,0.2
learning,2,76,100,5,1,3,1.0
learning,2,77,100,5,1,3,0.4
learning,2,78,100,5,1,3,0.6
learning,2,79,100,5,1,3,0.6
learning,2,80,100,5,1,3,0.8
learning,2,81,100,5,1,3,0.6
learning,2,82,100,5,1,3,0.8
learning,2,83,100,5,1,3,0.8
learning,2,84,100,5,1,3,0.4
learning,2,85,100,5,1,3,0.6
learning,2,86,100,5,1,3,0.6
learning,2,87,100,5,1,3,1.0
learning,2,88,100,5,1,3,0.8
learning,2,89,100,5,1,3,0.6
learning,2,90,100,5,1,3,1.0
learning,2,91,100,5,1,3,0.6
learning,2,92,100,5,1,3,1.0
learning,2,93,100,5,1,3,0.8
learning,2,94,100,5,1,3,0.8
learning,2,95,100,5,1,3,1.0
learning,2,96,100,5,1,3,0.6
learning,2,97,100,5,1,3,0.6
learning,2,98,100,5,1,3,0.6
learning,2,99,100,5,1,3,0.8
learning,2,0,100,5,1,4,0.8
learning,2,1,100,5,1,4,0.8
learning,2,2,100,5,1,4,0.8
learning,2,3,100,5,1,4,0.8
learning,2,4,100,5,1,4,0.8
learning,2,5,100,5,1,4,0.2
learning,2,6,100,5,1,4,1.0
learning,2,7,100,5,1,4,1.0
learning,2,8,100,5,1,4,0.6
learning,2,9,100,5,1,4,0.6
learning,2,10,100,5,1,4,1.0
learning,2,11,100,5,1,4,0.8
learning,2,12,100,5,1,4,0.8
learning,2,13,100,5,1,4,0.4
learning,2,14,100,5,1,4,0.8
learning,2,15,100,5,1,4,0.6
learning,2,16,100,5,1,4,0.8
learning,2,17,100,5,1,4,1.0
learning,2,18,100,5,1,4,1.0
learning,2,19,100,5,1,4,0.8
learning,2,20,100,5,1,4,1.0
learning,2,21,100,5,1,4,0.6
learning,2,22,100,5,1,4,0.6
learning,2,23,100,5,1,4,0.8
learning,2,24,100,5,1,4,1.0
learning,2,25,100,5,1,4,0.4
learning,2,26,100,5,1,4,0.8
learning,2,27,100,5,1,4,0.8
learning,2,28,100,5,1,4,0.8
learning,2,29,100,5,1,4,0.8
learning,2,30,100,5,1,4,0.2
learning,2,31,100,5,1,4,0.8
learning,2,32,100,5,1,4,0.8
learning,2,33,100,5,1,4,0.8
learning,2,34,100,5,1,4,0.2
learning,2,35,100,5,1,4,0.4
learning,2,36,100,5,1,4,0.8
learning,2,37,100,5,1,4,0.8
learning,2,38,100,5,1,4,0.6
learning,2,39,100,5,1,4,0.8
learning,2,40,100,5,1,4,1.0
learning,2,41,100,5,1,4,1.0
learning,2,42,100,5,1,4,0.6
learning,2,43,100,5,1,4,0.8
learning,2,44,100,5,1,4,1.0
learning,2,45,100,5,1,4,1.0
learning,2,46,100,5,1,4,0.8
learning,2,47,100,5,1,4,0.4
learning,2,48,100,5,1,4,0.6
learning,2,49,100,5,1,4,0.6
learning,2,50,100,5,1,4,0.6
learning,2,51,100,5,1,4,0.8
learning,2,52,100,5,1,4,0.8
learning,2,53,100,5,1,4,1.0
learning,2,54,100,5,1,4,0.4
learning,2,55,100,5,1,4,0.2
learning,2,56,100,5,1,4,0.8
learning,2,57,100,5,1,4,1.0
learning,2,58,100,5,1,4,1.0
learning,2,59,100,5,1,4,0.4
learning,2,60,100,5,1,4,0.4
learning,2,61,100,5,1,4,0.6
learning,2,62,100,5,1,4,0.8
learning,2,63,100,5,1,4,0.8
learning,2,64,100,5,1,4,1.0
learning,2,65,100,5,1,4,0.8
learning,2,66,100,5,1,4,0.8
learning,2,67,100,5,1,4,0.8
learning,2,68,100,5,1,4,0.6
learning,2,69,100,5,1,4,0.6
learning,2,70,100,5,1,4,1.0
learning,2,71,100,5,1,4,0.6
learning,2,72,100,5,1,4,0.6
learning,2,73,100,5,1,4,0.6
learning,2,74,100,5,1,4,0.8
learning,2,75,100,5,1,4,0.4
learning,2,76,100,5,1,4,0.6
learning,2,77,100,5,1,4,0.8
learning,2,78,100,5,1,4,0.4
learning,2,79,100,5,1,4,0.8
learning,2,80,100,5,1,4,1.0
learning,2,81,100,5,1,4,0.8
learning,2,82,100,5,1,4,0.6
learning,2,83,100,5,1,4,0.6
learning,2,84,100,5,1,4,1.0
learning,2,85,100,5,1,4,0.8
learning,2,86,100,5,1,4,0.6
learning,2,87,100,5,1,4,0.6
learning,2,88,100,5,1,4,0.8
learning,2,89,100,5,1,4,0.6
learning,2,90,100,5,1,4,0.6
learning,2,91,100,5,1,4,0.4
learning,2,92,100,5,1,4,1.0
learning,2,93,100,5,1,4,0.6
learning,2,94,100,5,1,4,1.0
learning,2,95,100,5,1,4,0.6
learning,2,96,100,5,1,4,0.6
learning,2,97,100,5,1,4,0.4
learning,2,98,100,5,1,4,0.4
learning,2,99,100,5,1,4,1.0
learning,2,0,100,5,1,5,0.8
learning,2,1,100,5,1,5,0.6
learning,2,2,100,5,1,5,1.0
learning,2,3,100,5,1,5,0.4
learning,2,4,100,5,1,5,0.4
learning,2,5,100,5,1,5,0.8
learning,2,6,100,5,1,5,0.8
learning,2,7,100,5,1,5,0.6
learning,2,8,100,5,1,5,0.4
learning,2,9,100,5,1,5,0.8
learning,2,10,100,5,1,5,1.0
learning,2,11,100,5,1,5,0.8
learning,2,12,100,5,1,5,0.6
learning,2,13,100,5,1,5,0.8
learning,2,14,100,5,1,5,0.8
learning,2,15,100,5,1,5,0.8
learning,2,16,100,5,1,5,0.6
learning,2,17,100,5,1,5,0.2
learning,2,18,100,5,1,5,0.8
learning,2,19,100,5,1,5,0.6
learning,2,20,100,5,1,5,0.4
learning,2,21,100,5,1,5,1.0
learning,2,22,100,5,1,5,0.4
learning,2,23,100,5,1,5,0.8
learning,2,24,100,5,1,5,0.6
learning,2,25,100,5,1,5,0.8
learning,2,26,100,5,1,5,0.8
learning,2,27,100,5,1,5,0.6
learning,2,28,100,5,1,5,0.8
learning,2,29,100,5,1,5,1.0
learning,2,30,100,5,1,5,0.6
learning,2,31,100,5,1,5,0.6
learning,2,32,100,5,1,5,0.8
learning,2,33,100,5,1,5,0.8
learning,2,34,100,5,1,5,0.8
learning,2,35,100,5,1,5,0.8
learning,2,36,100,5,1,5,0.8
learning,2,37,100,5,1,5,0.8
learning,2,38,100,5,1,5,0.8
learning,2,39,100,5,1,5,1.0
learning,2,40,100,5,1,5,1.0
learning,2,41,100,5,1,5,0.6
learning,2,42,100,5,1,5,0.8
learning,2,43,100,5,1,5,0.8
learning,2,44,100,5,1,5,1.0
learning,2,45,100,5,1,5,0.6
learning,2,46,100,5,1,5,0.6
learning,2,47,100,5,1,5,0.8
learning,2,48,100,5,1,5,0.6
learning,2,49,100,5,1,5,0.6
learning,2,50,100,5,1,5,1.0
learning,2,51,100,5,1,5,0.8
learning,2,52,100,5,1,5,1.0
learning,2,53,100,5,1,5,0.6
learning,2,54,100,5,1,5,1.0
learning,2,55,100,5,1,5,0.8
learning,2,56,100,5,1,5,0.6
learning,2,57,100,5,1,5,0.8
learning,2,58,100,5,1,5,0.8
learning,2,59,100,5,1,5,0.6
learning,2,60,100,5,1,5,0.4
learning,2,61,100,5,1,5,0.8
learning,2,62,100,5,1,5,0.8
learning,2,63,100,5,1,5,0.8
learning,2,64,100,5,1,5,0.2
learning,2,65,100,5,1,5,0.6
learning,2,66,100,5,1,5,0.8
learning,2,67,100,5,1,5,1.0
learning,2,68,100,5,1,5,1.0
learning,2,69,100,5,1,5,0.8
learning,2,70,100,5,1,5,0.8
learning,2,71,100,5,1,5,1.0
learning,2,72,100,5,1,5,0.8
learning,2,73,100,5,1,5,0.8
learning,2,74,100,5,1,5,1.0
learning,2,75,100,5,1,5,0.8
learning,2,76,100,5,1,5,0.6
learning,2,77,100,5,1,5,1.0
learning,2,78,100,5,1,5,0.8
learning,2,79,100,5,1,5,0.4
learning,2,80,100,5,1,5,1.0
learning,2,81,100,5,1,5,0.4
learning,2,82,100,5,1,5,0.8
learning,2,83,100,5,1,5,0.8
learning,2,84,100,5,1,5,0.4
learning,2,85,100,5,1,5,1.0
learning,2,86,100,5,1,5,0.6
learning,2,87,100,5,1,5,0.8
learning,2,88,100,5,1,5,1.0
learning,2,89,100,5,1,5,0.8
learning,2,90,100,5,1,5,0.8
learning,2,91,100,5,1,5,0.4
learning,2,92,100,5,1,5,0.8
learning,2,93,100,5,1,5,0.4
learning,2,94,100,5,1,5,0.6
learning,2,95,100,5,1,5,0.6
learning,2,96,100,5,1,5,0.6
learning,2,97,100,5,1,5,0.8
learning,2,98,100,5,1,5,0.8
learning,2,99,100,5,1,5,0.6
learning,2,0,100,5,1,6,0.4
learning,2,1,100,5,1,6,1.0
learning,2,2,100,5,1,6,0.4
learning,2,3,100,5,1,6,0.8
learning,2,4,100,5,1,6,0.8
learning,2,5,100,5,1,6,0.8
learning,2,6,100,5,1,6,0.6
learning,2,7,100,5,1,6,1.0
learning,2,8,100,5,1,6,0.8
learning,2,9,100,5,1,6,0.8
learning,2,10,100,5,1,6,1.0
learning,2,11,100,5,1,6,0.8
learning,2,12,100,5,1,6,0.4
learning,2,13,100,5,1,6,0.4
learning,2,14,100,5,1,6,0.6
learning,2,15,100,5,1,6,0.4
learning,2,16,100,5,1,6,0.8
learning,2,17,100,5,1,6,0.8
learning,2,18,100,5,1,6,0.8
learning,2,19,100,5,1,6,1.0
learning,2,20,100,5,1,6,0.8
learning,2,21,100,5,1,6,0.8
learning,2,22,100,5,1,6,0.6
learning,2,23,100,5,1,6,1.0
learning,2,24,100,5,1,6,0.8
learning,2,25,100,5,1,6,0.8
learning,2,26,100,5,1,6,0.4
learning,2,27,100,5,1,6,0.6
learning,2,28,100,5,1,6,1.0
learning,2,29,100,5,1,6,0.8
learning,2,30,100,5,1,6,0.4
learning,2,31,100,5,1,6,0.6
learning,2,32,100,5,1,6,1.0
learning,2,33,100,5,1,6,0.8
learning,2,34,100,5,1,6,1.0
learning,2,35,100,5,1,6,0.6
learning,2,36,100,5,1,6,0.8
learning,2,37,100,5,1,6,0.8
learning,2,38,100,5,1,6,0.4
learning,2,39,100,5,1,6,0.8
learning,2,40,100,5,1,6,0.8
learning,2,41,100,5,1,6,0.6
learning,2,42,100,5,1,6,0.6
learning,2,43,100,5,1,6,0.6
learning,2,44,100,5,1,6,0.6
learning,2,45,100,5,1,6,1.0
learning,2,46,100,5,1,6,0.8
learning,2,47,100,5,1,6,0.4
learning,2,48,100,5,1,6,0.8
learning,2,49,100,5,1,6,0.6
learning,2,50,100,5,1,6,0.8
learning,2,51,100,5,1,6,0.6
learning,2,52,100,5,1,6,0.2
learning,2,53,100,5,1,6,0.6
learning,2,54,100,5,1,6,0.4
learning,2,55,100,5,1,6,1.0
learning,2,56,100,5,1,6,0.6
learning,2,57,100,5,1,6,0.6
learning,2,58,100,5,1,6,0.2
learning,2,59,100,5,1,6,0.6
learning,2,60,100,5,1,6,1.0
learning,2,61,100,5,1,6,0.8
learning,2,62,100,5,1,6,1.0
learning,2,63,100,5,1,6,0.8
learning,2,64,100,5,1,6,0.6
learning,2,65,100,5,1,6,0.6
learning,2,66,100,5,1,6,0.4
learning,2,67,100,5,1,6,0.6
learning,2,68,100,5,1,6,0.8
learning,2,69,100,5,1,6,0.6
learning,2,70,100,5,1,6,0.8
learning,2,71,100,5,1,6,0.4
learning,2,72,100,5,1,6,0.6
learning,2,73,100,5,1,6,1.0
learning,2,74,100,5,1,6,0.8
learning,2,75,100,5,1,6,0.4
learning,2,76,100,5,1,6,0.6
learning,2,77,100,5,1,6,0.6
learning,2,78,100,5,1,6,0.4
learning,2,79,100,5,1,6,0.8
learning,2,80,100,5,1,6,1.0
learning,2,81,100,5,1,6,0.8
learning,2,82,100,5,1,6,0.6
learning,2,83,100,5,1,6,0.4
learning,2,84,100,5,1,6,0.8
learning,2,85,100,5,1,6,0.6
learning,2,86,100,5,1,6,0.8
learning,2,87,100,5,1,6,0.8
learning,2,88,100,5,1,6,0.6
learning,2,89,100,5,1,6,0.8
learning,2,90,100,5,1,6,0.8
learning,2,91,100,5,1,6,1.0
learning,2,92,100,5,1,6,0.8
learning,2,93,100,5,1,6,1.0
learning,2,94,100,5,1,6,0.4
learning,2,95,100,5,1,6,1.0
learning,2,96,100,5,1,6,0.6
learning,2,97,100,5,1,6,0.8
learning,2,98,100,5,1,6,0.8
learning,2,99,100,5,1,6,1.0
learning,2,0,100,5,1,7,0.6
learning,2,1,100,5,1,7,0.8
learning,2,2,100,5,1,7,1.0
learning,2,3,100,5,1,7,0.6
learning,2,4,100,5,1,7,0.6
learning,2,5,100,5,1,7,1.0
learning,2,6,100,5,1,7,0.8
learning,2,7,100,5,1,7,0.8
learning,2,8,100,5,1,7,0.6
learning,2,9,100,5,1,7,0.4
learning,2,10,100,5,1,7,0.8
learning,2,11,100,5,1,7,0.4
learning,2,12,100,5,1,7,0.4
learning,2,13,100,5,1,7,0.6
learning,2,14,100,5,1,7,0.8
learning,2,15,100,5,1,7,1.0
learning,2,16,100,5,1,7,0.6
learning,2,17,100,5,1,7,0.2
learning,2,18,100,5,1,7,0.4
learning,2,19,100,5,1,7,0.8
learning,2,20,100,5,1,7,0.4
learning,2,21,100,5,1,7,0.6
learning,2,22,100,5,1,7,0.8
learning,2,23,100,5,1,7,0.6
learning,2,24,100,5,1,7,0.8
learning,2,25,100,5,1,7,0.8
learning,2,26,100,5,1,7,1.0
learning,2,27,100,5,1,7,0.8
learning,2,28,100,5,1,7,1.0
learning,2,29,100,5,1,7,0.8
learning,2,30,100,5,1,7,1.0
learning,2,31,100,5,1,7,0.6
learning,2,32,100,5,1,7,0.6
learning,2,33,100,5,1,7,1.0
learning,2,34,100,5,1,7,0.6
learning,2,35,100,5,1,7,0.8
learning,2,36,100,5,1,7,0.4
learning,2,37,100,5,1,7,0.8
learning,2,38,100,5,1,7,0.4
learning,2,39,100,5,1,7,0.8
learning,2,40,100,5,1,7,0.6
learning,2,41,100,5,1,7,0.6
learning,2,42,100,5,1,7,1.0
learning,2,43,100,5,1,7,0.8
learning,2,44,100,5,1,7,0.4
learning,2,45,100,5,1,7,0.8
learning,2,46,100,5,1,7,0.8
learning,2,47,100,5,1,7,0.8
learning,2,48,100,5,1,7,0.8
learning,2,49,100,5,1,7,0.6
learning,2,50,100,5,1,7,1.0
learning,2,51,100,5,1,7,0.4
learning,2,52,100,5,1,7,0.8
learning,2,53,100,5,1,7,0.8
learning,2,54,100,5,1,7,0.8
learning,2,55,100,5,1,7,0.8
learning,2,56,100,5,1,7,1.0
learning,2,57,100,5,1,7,0.6
learning,2,58,100,5,1,7,0.6
learning,2,59,100,5,1,7,0.6
learning,2,60,100,5,1,7,0.4
learning,2,61,100,5,1,7,0.6
learning,2,62,100,5,1,7,1.0
learning,2,63,100,5,1,7,0.8
learning,2,64,100,5,1,7,0.4
learning,2,65,100,5,1,7,1.0
learning,2,66,100,5,1,7,0.6
learning,2,67,100,5,1,7,0.8
learning,2,68,100,5,1,7,0.8
learning,2,69,100,5,1,7,0.8
learning,2,70,100,5,1,7,0.4
learning,2,71,100,5,1,7,0.4
learning,2,72,100,5,1,7,0.6
learning,2,73,100,5,1,7,0.6
learning,2,74,100,5,1,7,1.0
learning,2,75,100,5,1,7,1.0
learning,2,76,100,5,1,7,0.6
learning,2,77,100,5,1,7,0.6
learning,2,78,100,5,1,7,0.4
learning,2,79,100,5,1,7,0.6
learning,2,80,100,5,1,7,0.6
learning,2,81,100,5,1,7,0.4
learning,2,82,100,5,1,7,0.8
learning,2,83,100,5,1,7,0.8
learning,2,84,100,5,1,7,0.8
learning,2,85,100,5,1,7,1.0
learning,2,86,100,5,1,7,1.0
learning,2,87,100,5,1,7,0.6
learning,2,88,100,5,1,7,0.8
learning,2,89,100,5,1,7,0.4
learning,2,90,100,5,1,7,0.6
learning,2,91,100,5,1,7,0.4
learning,2,92,100,5,1,7,0.8
learning,2,93,100,5,1,7,1.0
learning,2,94,100,5,1,7,0.8
learning,2,95,100,5,1,7,0.4
learning,2,96,100,5,1,7,0.8
learning,2,97,100,5,1,7,0.2
learning,2,98,100,5,1,7,0.4
learning,2,99,100,5,1,7,0.6
learning,2,0,100,5,1,8,1.0
learning,2,1,100,5,1,8,0.6
learning,2,2,100,5,1,8,0.8
learning,2,3,100,5,1,8,0.6
learning,2,4,100,5,1,8,0.6
learning,2,5,100,5,1,8,0.6
learning,2,6,100,5,1,8,0.8
learning,2,7,100,5,1,8,0.6
learning,2,8,100,5,1,8,0.6
learning,2,9,100,5,1,8,0.6
learning,2,10,100,5,1,8,0.8
learning,2,11,100,5,1,8,0.8
learning,2,12,100,5,1,8,0.8
learning,2,13,100,5,1,8,1.0
learning,2,14,100,5,1,8,0.8
learning,2,15,100,5,1,8,0.8
learning,2,16,100,5,1,8,1.0
learning,2,17,100,5,1,8,1.0
learning,2,18,100,5,1,8,0.8
learning,2,19,100,5,1,8,1.0
learning,2,20,100,5,1,8,0.8
learning,2,21,100,5,1,8,0.6
learning,2,22,100,5,1,8,0.6
learning,2,23,100,5,1,8,0.6
learning,2,24,100,5,1,8,0.8
learning,2,25,100,5,1,8,0.6
learning,2,26,100,5,1,8,0.6
learning,2,27,100,5,1,8,0.6
learning,2,28,100,5,1,8,0.6
learning,2,29,100,5,1,8,0.6
learning,2,30,100,5,1,8,0.6
learning,2,31,100,5,1,8,0.8
learning,2,32,100,5,1,8,1.0
learning,2,33,100,5,1,8,0.6
learning,2,34,100,5,1,8,1.0
learning,2,35,100,5,1,8,0.8
learning,2,36,100,5,1,8,0.6
learning,2,37,100,5,1,8,0.8
learning,2,38,100,5,1,8,0.6
learning,2,39,100,5,1,8,0.8
learning,2,40,100,5,1,8,0.6
learning,2,41,100,5,1,8,0.4
learning,2,42,100,5,1,8,0.8
learning,2,43,100,5,1,8,1.0
learning,2,44,100,5,1,8,1.0
learning,2,45,100,5,1,8,0.6
learning,2,46,100,5,1,8,1.0
learning,2,47,100,5,1,8,0.4
learning,2,48,100,5,1,8,0.4
learning,2,49,100,5,1,8,0.8
learning,2,50,100,5,1,8,0.6
learning,2,51,100,5,1,8,0.2
learning,2,52,100,5,1,8,1.0
learning,2,53,100,5,1,8,1.0
learning,2,54,100,5,1,8,1.0
learning,2,55,100,5,1,8,1.0
learning,2,56,100,5,1,8,1.0
learning,2,57,100,5,1,8,0.8
learning,2,58,100,5,1,8,1.0
learning,2,59,100,5,1,8,0.6
learning,2,60,100,5,1,8,1.0
learning,2,61,100,5,1,8,0.6
learning,2,62,100,5,1,8,0.6
learning,2,63,100,5,1,8,0.4
learning,2,64,100,5,1,8,0.6
learning,2,65,100,5,1,8,0.6
learning,2,66,100,5,1,8,0.2
learning,2,67,100,5,1,8,0.4
learning,2,68,100,5,1,8,0.8
learning,2,69,100,5,1,8,0.8
learning,2,70,100,5,1,8,1.0
learning,2,71,100,5,1,8,0.6
